seq_page_links;link_to_voting_record;law_id;record_id
http://parlament.ba/olaw/OLawDetails?lawId=53292;http://parlament.ba/oLaw/GetOwisDocument/?documentId=146324&data=4082A92CA8A003CE2443CC41F0CBE38E&lang=bs;53292;146324
http://parlament.ba/olaw/OLawDetails?lawId=53292;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147670&data=7F7A40F8A881A7A03845DEFF3414FC4A&lang=bs;53292;147670
http://parlament.ba/olaw/OLawDetails?lawId=53162;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142564&data=2382F63D0692736CB9F0DFCD87BA2086&lang=bs;53162;142564
http://parlament.ba/olaw/OLawDetails?lawId=53162;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144832&data=7E500FEF87F64AAAA4DF816F19873823&lang=bs;53162;144832
http://parlament.ba/olaw/OLawDetails?lawId=53162;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144833&data=AF548BB5B1BFF4A52CC3F5E038E634B7&lang=bs;53162;144833
http://parlament.ba/olaw/OLawDetails?lawId=53162;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144834&data=1E519AF792738185037F1E0D10AFFC17&lang=bs;53162;144834
http://parlament.ba/olaw/OLawDetails?lawId=53162;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144835&data=5E644C19F7A96BDD6EAC2F3D55E9EAD7&lang=bs;53162;144835
http://parlament.ba/olaw/OLawDetails?lawId=53143;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141134&data=15CBFB2F4141743560AAE3E55EBCC57C&lang=bs;53143;141134
http://parlament.ba/olaw/OLawDetails?lawId=53143;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141136&data=A362AFEED9BC87F7611989A0DE2BFF32&lang=bs;53143;141136
http://parlament.ba/olaw/OLawDetails?lawId=53143;http://parlament.ba/oLaw/GetOwisDocument/?documentId=140525&data=34966072C805DAA3DC96D41CD62F6ACC&lang=bs;53143;140525
http://parlament.ba/olaw/OLawDetails?lawId=53143;http://parlament.ba/oLaw/GetOwisDocument/?documentId=140526&data=4B37E8927DE84E6607EBC350FB1A316F&lang=bs;53143;140526
http://parlament.ba/olaw/OLawDetails?lawId=53143;http://parlament.ba/oLaw/GetOwisDocument/?documentId=140527&data=C77B99B4C19CC285597DF2E768FF777F&lang=bs;53143;140527
http://parlament.ba/olaw/OLawDetails?lawId=53095;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144381&data=F3C443E0945B98212FF42913A7022BDF&lang=bs;53095;144381
http://parlament.ba/olaw/OLawDetails?lawId=53095;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147840&data=CE959161C6CA2F42B5849C74CC7A5552&lang=bs;53095;147840
http://parlament.ba/olaw/OLawDetails?lawId=53095;http://parlament.ba/oLaw/GetOwisDocument/?documentId=152030&data=28173BB3E0A972F8FB246AA70BB45CC7&lang=bs;53095;152030
http://parlament.ba/olaw/OLawDetails?lawId=53095;http://parlament.ba/oLaw/GetOwisDocument/?documentId=143296&data=16DFF2802EEE2D2E37D509DC9F58E8F0&lang=bs;53095;143296
http://parlament.ba/olaw/OLawDetails?lawId=53095;http://parlament.ba/oLaw/GetOwisDocument/?documentId=151415&data=C023015C0FF642018BEF487971B9B0EC&lang=bs;53095;151415
http://parlament.ba/olaw/OLawDetails?lawId=53034;http://parlament.ba/oLaw/GetOwisDocument/?documentId=140586&data=8953276E8F11EFD5A40640F465E2B27E&lang=bs;53034;140586
http://parlament.ba/olaw/OLawDetails?lawId=53034;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142544&data=19E94AFDB95AF29A2ED976EF27EA4D2E&lang=bs;53034;142544
http://parlament.ba/olaw/OLawDetails?lawId=53023;http://parlament.ba/oLaw/GetOwisDocument/?documentId=140579&data=5D158C54A1988EB5BECB663CE646EF15&lang=bs;53023;140579
http://parlament.ba/olaw/OLawDetails?lawId=53023;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142536&data=0216F1696962F6874044D33AD7A76BAD&lang=bs;53023;142536
http://parlament.ba/olaw/OLawDetails?lawId=52972;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139587&data=5330E3285221439D2B1DEC9B620B609E&lang=bs;52972;139587
http://parlament.ba/olaw/OLawDetails?lawId=52972;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139588&data=92F3538F364C0F80EC1440CACCBC7977&lang=bs;52972;139588
http://parlament.ba/olaw/OLawDetails?lawId=52970;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141145&data=48F1FEF7C44EBBE09A98AD6DE4FDB952&lang=bs;52970;141145
http://parlament.ba/olaw/OLawDetails?lawId=52970;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141146&data=DF2737E4AD0714CFF32B2C30DFCACC0F&lang=bs;52970;141146
http://parlament.ba/olaw/OLawDetails?lawId=52970;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141148&data=EB6FC3B3767C1E35E13EDE7227ED93F6&lang=bs;52970;141148
http://parlament.ba/olaw/OLawDetails?lawId=52970;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141149&data=70D1FD3FD84CFD7B187D51C1B03EFEB9&lang=bs;52970;141149
http://parlament.ba/olaw/OLawDetails?lawId=52970;http://parlament.ba/oLaw/GetOwisDocument/?documentId=152033&data=401D8C7F37EE3A8FA682E2F8F43E824E&lang=bs;52970;152033
http://parlament.ba/olaw/OLawDetails?lawId=52970;http://parlament.ba/oLaw/GetOwisDocument/?documentId=152034&data=BDA15274B61DA952E2941A62F85BB38B&lang=bs;52970;152034
http://parlament.ba/olaw/OLawDetails?lawId=52970;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139585&data=5FBB14D8EA3C520D468B130C81E5FA11&lang=bs;52970;139585
http://parlament.ba/olaw/OLawDetails?lawId=52970;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139586&data=096419E379234AD11969C1E1AAA5B1FC&lang=bs;52970;139586
http://parlament.ba/olaw/OLawDetails?lawId=52935;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138801&data=4A363CFD4146D0AB15BD2C2B104EE7F3&lang=bs;52935;138801
http://parlament.ba/olaw/OLawDetails?lawId=52935;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138802&data=81C3ACC63EFAD2125EB94B65257E8789&lang=bs;52935;138802
http://parlament.ba/olaw/OLawDetails?lawId=52899;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138799&data=C40646657C4D19F6C8DBF8C8BFBD975D&lang=bs;52899;138799
http://parlament.ba/olaw/OLawDetails?lawId=52899;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138800&data=8CC99D550610EACD5F214096240F3AE0&lang=bs;52899;138800
http://parlament.ba/olaw/OLawDetails?lawId=52875;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144784&data=2B82AEC25A3F27FA115FBF84F85047A6&lang=bs;52875;144784
http://parlament.ba/olaw/OLawDetails?lawId=52875;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144785&data=286A1A3384E3EFE93FFA94150321DAB5&lang=bs;52875;144785
http://parlament.ba/olaw/OLawDetails?lawId=52827;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138794&data=5A6E24782A7FD05370B6CAA10F064A54&lang=bs;52827;138794
http://parlament.ba/olaw/OLawDetails?lawId=52827;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138795&data=38939A7D6287365C1E51376324FE7AAD&lang=bs;52827;138795
http://parlament.ba/olaw/OLawDetails?lawId=52719;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141118&data=D2B9A1F9F1FDE9A1CA134C783930531C&lang=bs;52719;141118
http://parlament.ba/olaw/OLawDetails?lawId=52719;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141120&data=CAA6EEF8BFE7E26381D03FAB49EB6117&lang=bs;52719;141120
http://parlament.ba/olaw/OLawDetails?lawId=52719;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147843&data=0AFC10F9A303DF39CACC29B3CC685F9C&lang=bs;52719;147843
http://parlament.ba/olaw/OLawDetails?lawId=52686;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138803&data=99665F01933FBA1B8C507311ABD71F4D&lang=bs;52686;138803
http://parlament.ba/olaw/OLawDetails?lawId=52686;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138804&data=EEE5D3C39A0D0FE6826B36770FCE4EEE&lang=bs;52686;138804
http://parlament.ba/olaw/OLawDetails?lawId=52686;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138805&data=9B16C947D37018AD1C8DBC7C1382F182&lang=bs;52686;138805
http://parlament.ba/olaw/OLawDetails?lawId=52686;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138806&data=E4B89D29A7FB13F60841725B519FD613&lang=bs;52686;138806
http://parlament.ba/olaw/OLawDetails?lawId=52686;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138807&data=BDE1A6771BEDFC30F38C14D7F0075061&lang=bs;52686;138807
http://parlament.ba/olaw/OLawDetails?lawId=52686;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138808&data=C6700DCA782B700C3E8DD04DEDDC0602&lang=bs;52686;138808
http://parlament.ba/olaw/OLawDetails?lawId=52686;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138809&data=EE34BF45F9CC0B13689C14133757781C&lang=bs;52686;138809
http://parlament.ba/olaw/OLawDetails?lawId=52686;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138810&data=FF944FE2EBF4CCB1279B2A3750004ED9&lang=bs;52686;138810
http://parlament.ba/olaw/OLawDetails?lawId=52686;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138811&data=8B1E2BA6680540044163DB8968ACE8BE&lang=bs;52686;138811
http://parlament.ba/olaw/OLawDetails?lawId=52686;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138812&data=8A63A324382E7A455C1F8609FFF3BE4F&lang=bs;52686;138812
http://parlament.ba/olaw/OLawDetails?lawId=52686;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138813&data=386FA8CA02E1C344A391C2E8D5C24D98&lang=bs;52686;138813
http://parlament.ba/olaw/OLawDetails?lawId=52685;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141150&data=49BE92156C3BF74AB4E04E8F8F6CAB3C&lang=bs;52685;141150
http://parlament.ba/olaw/OLawDetails?lawId=52685;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141151&data=CA7DE5A65B946610D4D5E0731BA2BE74&lang=bs;52685;141151
http://parlament.ba/olaw/OLawDetails?lawId=52685;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139556&data=F9B7C7E6ED610763788A2CAA9FFD5F38&lang=bs;52685;139556
http://parlament.ba/olaw/OLawDetails?lawId=52685;http://parlament.ba/oLaw/GetOwisDocument/?documentId=140552&data=BB6913DDB9698EA1EF79613A0BAE5656&lang=bs;52685;140552
http://parlament.ba/olaw/OLawDetails?lawId=52670;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136418&data=DCD785B8BD29335F997D83B36C147B0C&lang=bs;52670;136418
http://parlament.ba/olaw/OLawDetails?lawId=52670;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136421&data=4DD59B1D32058319C553AFFA053D2CD4&lang=bs;52670;136421
http://parlament.ba/olaw/OLawDetails?lawId=52670;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136422&data=9BBE79DAAA7959346AADDC9571F74561&lang=bs;52670;136422
http://parlament.ba/olaw/OLawDetails?lawId=52670;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138786&data=EC3AAD571C590045C1DF6DE2DEB2B4B1&lang=bs;52670;138786
http://parlament.ba/olaw/OLawDetails?lawId=52670;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138787&data=BD31C1FDF5B4D0F5CCAF19F519A67E5A&lang=bs;52670;138787
http://parlament.ba/olaw/OLawDetails?lawId=52670;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138788&data=7F5DD06EA6E02EE1DF82AD2727F47F66&lang=bs;52670;138788
http://parlament.ba/olaw/OLawDetails?lawId=52670;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138790&data=7603CBFB4790B558CD25497544D492D6&lang=bs;52670;138790
http://parlament.ba/olaw/OLawDetails?lawId=52670;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138792&data=53BB9E2A64B4A26E88A99E269FBD399B&lang=bs;52670;138792
http://parlament.ba/olaw/OLawDetails?lawId=52670;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138793&data=5D7CB1F44F4B949F35D6E1FF4DD80DDC&lang=bs;52670;138793
http://parlament.ba/olaw/OLawDetails?lawId=52553;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139554&data=6293F4699F7F34AB4A39B3AC8077F879&lang=bs;52553;139554
http://parlament.ba/olaw/OLawDetails?lawId=52553;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139555&data=D6B3F4F013DCD12E1D0AAE940CC72795&lang=bs;52553;139555
http://parlament.ba/olaw/OLawDetails?lawId=52542;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139589&data=A6B9E17D8AEA6B7A2E37DB420580F2D7&lang=bs;52542;139589
http://parlament.ba/olaw/OLawDetails?lawId=52542;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139590&data=EA52D47BA970903707E25EE5900B84A5&lang=bs;52542;139590
http://parlament.ba/olaw/OLawDetails?lawId=52540;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138689&data=35FCDE5B1D172DEEE177FE75A9C42752&lang=bs;52540;138689
http://parlament.ba/olaw/OLawDetails?lawId=52540;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141155&data=984E54E3067A73DE42C867A7118BCF1A&lang=bs;52540;141155
http://parlament.ba/olaw/OLawDetails?lawId=52540;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141162&data=272A6A7DB20E4593A4FB7BCB295A0380&lang=bs;52540;141162
http://parlament.ba/olaw/OLawDetails?lawId=52540;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144383&data=EA3132305A19CAA021EE27C491A0AD3D&lang=bs;52540;144383
http://parlament.ba/olaw/OLawDetails?lawId=52540;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136623&data=5C805AFA2E47261FB3CD2C53326E92E1&lang=bs;52540;136623
http://parlament.ba/olaw/OLawDetails?lawId=52540;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138751&data=7535076CE9B3CAA763968D67B4B81702&lang=bs;52540;138751
http://parlament.ba/olaw/OLawDetails?lawId=52540;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142549&data=E1839056591F259F6D97A8C4D88E6A5E&lang=bs;52540;142549
http://parlament.ba/olaw/OLawDetails?lawId=52540;http://parlament.ba/oLaw/GetOwisDocument/?documentId=143297&data=A75764018C020289B5EBDC434691DF4C&lang=bs;52540;143297
http://parlament.ba/olaw/OLawDetails?lawId=52485;http://parlament.ba/oLaw/GetOwisDocument/?documentId=140562&data=B2E5D0372D3C75E3CA06406E03C271B5&lang=bs;52485;140562
http://parlament.ba/olaw/OLawDetails?lawId=52485;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142525&data=78281407F988C08412BB15BD84A01440&lang=bs;52485;142525
http://parlament.ba/olaw/OLawDetails?lawId=52472;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138750&data=25B369AEEC6EF9B1C7A38949BA5DF6AF&lang=bs;52472;138750
http://parlament.ba/olaw/OLawDetails?lawId=52318;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141173&data=5026D14106DA7E9D33F7563DE62AEF01&lang=bs;52318;141173
http://parlament.ba/olaw/OLawDetails?lawId=52318;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144377&data=5EA43D5998C7C02864431ECC5AB4E268&lang=bs;52318;144377
http://parlament.ba/olaw/OLawDetails?lawId=52318;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139553&data=48F2A97BA36800F74FA6898FFA0EC4E4&lang=bs;52318;139553
http://parlament.ba/olaw/OLawDetails?lawId=52318;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142484&data=7D59D65843EF3D07F369680193A1A949&lang=bs;52318;142484
http://parlament.ba/olaw/OLawDetails?lawId=52316;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141171&data=D262D61D0BD6013AFC40703941491ADB&lang=bs;52316;141171
http://parlament.ba/olaw/OLawDetails?lawId=52316;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144376&data=675EACA735C5EE143305FF32658C6EDD&lang=bs;52316;144376
http://parlament.ba/olaw/OLawDetails?lawId=52316;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139552&data=1E8B1B3C03C964F4A6D3AA70AD0DA5A3&lang=bs;52316;139552
http://parlament.ba/olaw/OLawDetails?lawId=52316;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142462&data=BA7BAAA9415AF3069D4E7FA67B1C5968&lang=bs;52316;142462
http://parlament.ba/olaw/OLawDetails?lawId=52299;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144382&data=AB7ABF9A2328AC96E32109C94F5A76E1&lang=bs;52299;144382
http://parlament.ba/olaw/OLawDetails?lawId=52299;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147839&data=E524F5A97596A009E14D1DB5311BC2E2&lang=bs;52299;147839
http://parlament.ba/olaw/OLawDetails?lawId=52299;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136638&data=7EF7D917BE23C11546A7A53FB4BEC319&lang=bs;52299;136638
http://parlament.ba/olaw/OLawDetails?lawId=52299;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139546&data=416C5B0FE9B5DD3B7AB4367E0F7356D4&lang=bs;52299;139546
http://parlament.ba/olaw/OLawDetails?lawId=52299;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142499&data=9DB47E11480E334E91BB27C78033EEE1&lang=bs;52299;142499
http://parlament.ba/olaw/OLawDetails?lawId=52299;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142498&data=15392C4B8971673D96BC77EE822294E9&lang=bs;52299;142498
http://parlament.ba/olaw/OLawDetails?lawId=52192;http://parlament.ba/oLaw/GetOwisDocument/?documentId=133523&data=9D1D1C21DE5B2541C555196192B8C7A2&lang=bs;52192;133523
http://parlament.ba/olaw/OLawDetails?lawId=52192;http://parlament.ba/oLaw/GetOwisDocument/?documentId=133525&data=E64154D55119C54ECCE1D137010DF14B&lang=bs;52192;133525
http://parlament.ba/olaw/OLawDetails?lawId=52192;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138692&data=533B41E424B7E5CA01F3DE0159837390&lang=bs;52192;138692
http://parlament.ba/olaw/OLawDetails?lawId=52192;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141186&data=6896FE3A1C7060B9329632E620E4A61A&lang=bs;52192;141186
http://parlament.ba/olaw/OLawDetails?lawId=52192;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142573&data=6712A5879EB155C230CBCAF6307975E5&lang=bs;52192;142573
http://parlament.ba/olaw/OLawDetails?lawId=52192;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144384&data=6E8047C8551E54991383BFA1C59970E2&lang=bs;52192;144384
http://parlament.ba/olaw/OLawDetails?lawId=52192;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147675&data=D4AD00776F0DA4A68823E208F6C148DD&lang=bs;52192;147675
http://parlament.ba/olaw/OLawDetails?lawId=52191;http://parlament.ba/oLaw/GetOwisDocument/?documentId=135775&data=2CF0070FF0C827C4041797709BBDCA13&lang=bs;52191;135775
http://parlament.ba/olaw/OLawDetails?lawId=52153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=135175&data=5521992467C750D014CDB933830B2D2E&lang=bs;52153;135175
http://parlament.ba/olaw/OLawDetails?lawId=52153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=135180&data=70613B10543DCD451C29C0F5D2A5E878&lang=bs;52153;135180
http://parlament.ba/olaw/OLawDetails?lawId=52153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136423&data=738D16EA8A3648D0844081A0E7304537&lang=bs;52153;136423
http://parlament.ba/olaw/OLawDetails?lawId=52153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136424&data=5F450646DBD254FA748CF0A23E29BB7A&lang=bs;52153;136424
http://parlament.ba/olaw/OLawDetails?lawId=52153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=134895&data=FC7930FF817DC1656D9C8B30CC6D6319&lang=bs;52153;134895
http://parlament.ba/olaw/OLawDetails?lawId=52153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=134899&data=19152718436C84C25FC58336AD0F4262&lang=bs;52153;134899
http://parlament.ba/olaw/OLawDetails?lawId=52153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=134904&data=E5AB4A660AFBB47DE4D472CABF4428D5&lang=bs;52153;134904
http://parlament.ba/olaw/OLawDetails?lawId=52153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=134905&data=C0BDDA51908675D2E333EA6BD0022628&lang=bs;52153;134905
http://parlament.ba/olaw/OLawDetails?lawId=52153;http://parlament.ba/oLaw/GetOwisDocument/?documentId=134906&data=6EFD359FB7DF99AA59D62C2958530109&lang=bs;52153;134906
http://parlament.ba/olaw/OLawDetails?lawId=52116;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141179&data=384B7EA8E6682EDAED4C1EA5D7340750&lang=bs;52116;141179
http://parlament.ba/olaw/OLawDetails?lawId=52116;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141180&data=0CEE7A16D8669A6DEBF9F11F86572715&lang=bs;52116;141180
http://parlament.ba/olaw/OLawDetails?lawId=52116;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136643&data=1A788251B387551BA97F35C1C4F3CC7A&lang=bs;52116;136643
http://parlament.ba/olaw/OLawDetails?lawId=52116;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139548&data=AFFD6B904EA11D7CC8076FB5FC51908B&lang=bs;52116;139548
http://parlament.ba/olaw/OLawDetails?lawId=52116;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139549&data=960D7D10D421454B0924FB373786B7E8&lang=bs;52116;139549
http://parlament.ba/olaw/OLawDetails?lawId=52116;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139551&data=4218DAC037223BCF002F371F56C2DB24&lang=bs;52116;139551
http://parlament.ba/olaw/OLawDetails?lawId=52115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138691&data=D68A568DFFC7A67D7F6E6F365073309E&lang=bs;52115;138691
http://parlament.ba/olaw/OLawDetails?lawId=52115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141187&data=1E2A26C8257B3FC3E6E5E2152770F8E1&lang=bs;52115;141187
http://parlament.ba/olaw/OLawDetails?lawId=52115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=152027&data=18A8C976BE57BABBB917160442047624&lang=bs;52115;152027
http://parlament.ba/olaw/OLawDetails?lawId=52115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=152029&data=C6F56062853A19F3D3E286D39DA7A5BA&lang=bs;52115;152029
http://parlament.ba/olaw/OLawDetails?lawId=52115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=156918&data=6635363A761EFE8D87863B4B60CDF844&lang=bs;52115;156918
http://parlament.ba/olaw/OLawDetails?lawId=52115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136640&data=30A1801AE32D138252B1567E1F8AF1FD&lang=bs;52115;136640
http://parlament.ba/olaw/OLawDetails?lawId=52115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136641&data=1B37B0C7C128160E4ABABE87CDFF983B&lang=bs;52115;136641
http://parlament.ba/olaw/OLawDetails?lawId=52115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=151423&data=86BADB922869ECD01D8D9C5EA6FA0A2C&lang=bs;52115;151423
http://parlament.ba/olaw/OLawDetails?lawId=52115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=153071&data=584258219882ABE26F20E73074D7C00D&lang=bs;52115;153071
http://parlament.ba/olaw/OLawDetails?lawId=52115;http://parlament.ba/oLaw/GetOwisDocument/?documentId=155351&data=31C66DC1BFF4FE3FA44866E7208DC40A&lang=bs;52115;155351
http://parlament.ba/olaw/OLawDetails?lawId=51703;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138690&data=630ADE36DA2DEC76D0BCDE4689A7DB93&lang=bs;51703;138690
http://parlament.ba/olaw/OLawDetails?lawId=51703;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144379&data=BBB3D3CD4BC0AA3DB52F1416D8D999DD&lang=bs;51703;144379
http://parlament.ba/olaw/OLawDetails?lawId=51703;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144378&data=C1555213E8DAAFAFB16E978C4E949380&lang=bs;51703;144378
http://parlament.ba/olaw/OLawDetails?lawId=51703;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144380&data=AB2A29016D9FE7022C3A762AA056F789&lang=bs;51703;144380
http://parlament.ba/olaw/OLawDetails?lawId=51703;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147849&data=6F0E6EDC768FEE8E8F3EA27252DB3E51&lang=bs;51703;147849
http://parlament.ba/olaw/OLawDetails?lawId=51703;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136639&data=DDAC76381AD90B6DB06771A3ED591435&lang=bs;51703;136639
http://parlament.ba/olaw/OLawDetails?lawId=51703;http://parlament.ba/oLaw/GetOwisDocument/?documentId=140546&data=602223A996FF7BBA6D0EA23FD2446AF3&lang=bs;51703;140546
http://parlament.ba/olaw/OLawDetails?lawId=51703;http://parlament.ba/oLaw/GetOwisDocument/?documentId=140547&data=EAD814A2B239CF1C2DD0F1F9BC3FC0DA&lang=bs;51703;140547
http://parlament.ba/olaw/OLawDetails?lawId=51703;http://parlament.ba/oLaw/GetOwisDocument/?documentId=142547&data=F4A1433D320E221AC63F1C43F8A37CFE&lang=bs;51703;142547
http://parlament.ba/olaw/OLawDetails?lawId=51703;http://parlament.ba/oLaw/GetOwisDocument/?documentId=144790&data=8A9B7AFD6583B3C0B04A5D47FCBBE33A&lang=bs;51703;144790
http://parlament.ba/olaw/OLawDetails?lawId=51703;http://parlament.ba/oLaw/GetOwisDocument/?documentId=146326&data=3C81A6979752D489412AD50C47F09B17&lang=bs;51703;146326
http://parlament.ba/olaw/OLawDetails?lawId=51702;http://parlament.ba/oLaw/GetOwisDocument/?documentId=141168&data=B3F7474AA448E1533DD7A4CA6CC7E74D&lang=bs;51702;141168
http://parlament.ba/olaw/OLawDetails?lawId=51702;http://parlament.ba/oLaw/GetOwisDocument/?documentId=147841&data=EA65884DC2233C0B734EE3BD7AD98886&lang=bs;51702;147841
http://parlament.ba/olaw/OLawDetails?lawId=51702;http://parlament.ba/oLaw/GetOwisDocument/?documentId=136637&data=08CBF4CDD6CFEAA825A0DDBE64550334&lang=bs;51702;136637
http://parlament.ba/olaw/OLawDetails?lawId=51702;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139543&data=C46D2486D03B211E1338F7A298A9F2AC&lang=bs;51702;139543
http://parlament.ba/olaw/OLawDetails?lawId=51702;http://parlament.ba/oLaw/GetOwisDocument/?documentId=139545&data=E8978FD298873D276EE5BE48D21520D8&lang=bs;51702;139545
http://parlament.ba/olaw/OLawDetails?lawId=51303;http://parlament.ba/oLaw/GetOwisDocument/?documentId=131080&data=9E94B4DF015F7927DE7B722E3AFB9613&lang=bs;51303;131080
http://parlament.ba/olaw/OLawDetails?lawId=51303;http://parlament.ba/oLaw/GetOwisDocument/?documentId=138760&data=E4118BC2F59462C02AF9128E025BAD94&lang=bs;51303;138760
