"seq_page_links";"heading";"content";"house"
"http://parlament.ba/olaw/OLawDetails?lawId=56891";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopuni Zakona o uplatama na jedinstveni racun i raspodjeli prihoda";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Naziv dokumenta";"Prijedlog zakona o izmjeni Zakona o sistemu indirektnog oporezivanja u Bosni i Hercegovini";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-861/17, od 29.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-861/17, od 29.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Status u DNPSBiH";"Povucen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Status u PDPSBiH";"Povucen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Konacni status u PSBiH";"Povucen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56890";"Naziv dokumenta";"Prijedlog zakona o izmjeni Zakona o sistemu indirektnog oporezivanja u Bosni i Hercegovini";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Naziv dokumenta";"Prijedlog zakona o osiguranju depozita u bankama Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-860/17, od 29.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-860/17, od 29.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Status u DNPSBiH";"Povucen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Status u PDPSBiH";"Povucen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Konacni status u PSBiH";"Povucen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56889";"Naziv dokumenta";"Prijedlog zakona o osiguranju depozita u bankama Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Naziv dokumenta";"Prijedlog zakona o izmjeni i dopunama Zakona o zastiti i dobrobiti zivotinja";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Broj i datum Prijedloga zakona u DNPSBiH";"02-02-1-814/17, od 25.4.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-814/17, od 23.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Predlagac u DNPSBiH";"Predstavnicki dom";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Predlagac u PDPSBiH";"Predrag Kozul";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Status u DNPSBiH";"Usvojen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Red. br. i datum sjednice - tacka dnevnog reda";"5.,   22.12.2017. Ad. 6.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Red. br. i datum sjednice - tacka dnevnog reda";"56.,   31.1.2018. Ad. 10.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Naziv objavljenog dokumenta";"Zakon o izmjeni i dopuni Zakona o zastiti i dobrobiti zivotinja";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56826";"Broj i datum objavljenog dokumenta";"01,02-02-1-814/17, od 31.1.2018.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o upravi";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-770/17, od 20.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-770/17, od 20.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Status u DNPSBiH";"Usvojen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Red. br. i datum sjednice - tacka dnevnog reda";"32.,   28.9.2017. Ad. 4.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Red. br. i datum sjednice - tacka dnevnog reda";"50.,   26.7.2017. Ad. 6.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Naziv objavljenog dokumenta";"Zakon o izmjenama i dopunama Zakona o upravi";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56764";"Broj i datum objavljenog dokumenta";"01,02-02-1-770/17, od 28.9.2017.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o osnovama sigurnosti saobracaja na putevima u Bosni i Hercegovini";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Broj i datum Prijedloga zakona u DNPSBiH";"02-02-1-687/17, od 28.7.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-687/17, od 10.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Predlagac u DNPSBiH";"Predstavnicki dom";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Predlagac u PDPSBiH";"Damir Arnaut";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Status u DNPSBiH";"Usvojen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Red. br. i datum sjednice - tacka dnevnog reda";"34.,   7.12.2017. Ad. 2.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Red. br. i datum sjednice - tacka dnevnog reda";"50.,   26.7.2017. Ad. 5.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Naziv objavljenog dokumenta";"Zakon o izmjenama i dopunama Zakona o osnovama sigurnosti saobracaja na putevima u Bosni i Hercegovini";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56643";"Broj i datum objavljenog dokumenta";"01,02-02-1-687/17, od 7.12.2017.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Naziv dokumenta";"Prijedlog zakona o dopuni Zakona o placama i naknadama u institucijama Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Broj i datum Prijedloga zakona u DNPSBiH";"02-02-1-653/17, od 24.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-653/17, od 6.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Predlagac u DNPSBiH";"Predstavnicki dom";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Predlagac u PDPSBiH";"Denis Becirovic, Mirsad Mesic";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Status u DNPSBiH";"Obustavljen zakonodavni postupak";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Red. br. i datum sjednice - tacka dnevnog reda";"43.,   23.3.2017. Ad. 8.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Konacni status u PSBiH";"Obustavljen zakonodavni postupak";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56588";"Naziv dokumenta";"Prijedlog zakona o dopuni Zakona o placama i naknadama u institucijama Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Naziv dokumenta";"Prijedlog zakona o izmjeni i dopuni Zakona o radu u institucijama Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Broj i datum Prijedloga zakona u DNPSBiH";"02-02-1-652/17, od 24.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-652/17, od 6.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Predlagac u DNPSBiH";"Predstavnicki dom";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Predlagac u PDPSBiH";"Denis Becirovic, Mirsad Mesic";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Status u DNPSBiH";"Obustavljen zakonodavni postupak";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Red. br. i datum sjednice - tacka dnevnog reda";"32.,   28.9.2017. Ad. 10.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Red. br. i datum sjednice - tacka dnevnog reda";"43.,   23.3.2017. Ad. 7.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Konacni status u PSBiH";"Obustavljen zakonodavni postupak";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56587";"Naziv dokumenta";"Prijedlog zakona o izmjeni i dopuni Zakona o radu u institucijama Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Naziv dokumenta";"Prijedlog zakona o izmjenama i dopunama Zakona o osiguranju depozita u bankama Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Utvrden na sjednici predlagaca";"87. sjednica, odrzana 29.12.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-3/17, od 6.2.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-3/17, od 6.2.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Status u DNPSBiH";"Obustavljen zakonodavni postupak";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Status u PDPSBiH";"Obustavljen zakonodavni postupak";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Red. br. i datum sjednice - tacka dnevnog reda";"";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Konacni status u PSBiH";"Obustavljen zakonodavni postupak";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56235";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Naziv dokumenta";"Prijedlog zakona o izmjeni Zakona o porezu na dodatu vrijednost";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Utvrden na sjednici predlagaca";"87. sjednica, odrzana 29.12.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-2/17, od 26.1.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-2/17, od 26.1.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Red. br. i datum sjednice - tacka dnevnog reda";"28.,   4.5.2017. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Red. br. i datum sjednice - tacka dnevnog reda";"44.,   20.4.2017. Ad. 10.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=56115";"Naziv objavljenog dokumenta";"Zakon o izmjeni Zakona o porezu na dodatu vrijednost";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Naziv dokumenta";"Prijedlog zakona o izmjeni Zakona o Javnom radiotelevizijskom sistemu Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Broj i datum Prijedloga zakona u DNPSBiH";"02-02-1-105/17, od 24.3.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-105/17, od 11.1.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Predlagac u DNPSBiH";"Predstavnicki dom";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Predlagac u PDPSBiH";"Mirsad Mesic";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Status u DNPSBiH";"Odbijen";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Red. br. i datum sjednice - tacka dnevnog reda";"28.,   4.5.2017. Ad. 5.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Red. br. i datum sjednice - tacka dnevnog reda";"43.,   23.3.2017. Ad. 12.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Konacni status u PSBiH";"Odbijen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55898";"Naziv dokumenta";"Prijedlog zakona o izmjeni Zakona o Javnom radiotelevizijskom sistemu Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Naziv dokumenta";"Prijedlog zakona o proglasenju 9. januara Danom sjecanja na zrtve ratnih zlocina i genocida koje su pocinili organi samoproglasene i nelegalne tzv. Srpske republike Bosne i Hercegovine /Republike Srpske";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-1/17, od 6.1.2017.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Predlagac u PDPSBiH";"Denis Becirovic";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Status u PDPSBiH";"Ceka na pokretanje procedure";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Red. br. i datum sjednice - tacka dnevnog reda";"";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Konacni status u PSBiH";"Procedura - nije preuzet";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Naziv dokumenta";"Prijedlog zakona o proglasenju 9. januara Danom sjecanja na zrtve ratnih zlocina i genocida koje su pocinili organi samoproglasene i nelegalne tzv. Srpske republike Bosne i Hercegovine /Republike Srpske";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Broj i datum Prijedloga zakona";"01-02-1-1/17, od 6.1.2017.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Predlagac";"Denis Becirovic";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Postupak u PDPSBiH";"Redovni";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55866";"Status i faza postupka";"Ceka na pokretanje procedure - Ceka na pokretanje procedure";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Naziv dokumenta";"Prijedlog zakona o dopuni Zakona o upravi";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Broj i datum Prijedloga zakona u PDPSBiH";"01-02-1-3044/16, od 2.12.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Predlagac u PDPSBiH";"Damir Arnaut";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Status u PDPSBiH";"Obustavljen zakonodavni postupak";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Red. br. i datum sjednice - tacka dnevnog reda";"46.,   31.5.2017. Ad. 3.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Konacni status u PSBiH";"Obustavljen zakonodavni postupak";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Saziv";"VII. (2014. - 2018.)";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Naziv dokumenta";"Prijedlog zakona o dopuni Zakona o upravi";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Broj i datum Prijedloga zakona";"01-02-1-3044/16, od 2.12.2016.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Predlagac";"Damir Arnaut";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Postupak u PDPSBiH";"Redovni";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55472";"Nadlezna komisija";"Ustavnopravna komisija";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Naziv dokumenta";"Prijedlog zakona o izmjeni Zakona o placama i naknadama u institucijama Bosne i Hercegovine";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Utvrden na sjednici predlagaca";"78.. sjednica, odrzana 24.10.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-2947/16, od 18.11.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-2947/16, od 18.11.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Predlagac u DNPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Predlagac u PDPSBiH";"Vijece ministara BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Red. br. i datum sjednice - tacka dnevnog reda";"25.,   15.12.2016. Ad. 2.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Red. br. i datum sjednice - tacka dnevnog reda";"38.,   30.11.2016. Ad. 3.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55334";"Naziv objavljenog dokumenta";"Zakon o izmjeni Zakona o placama i naknadama u institucijama Bosne i Hercegovine";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Naziv dokumenta";"Prijedlog zakona o Budzetu institucija Bosne i Hercegovine i medunarodnih obaveza Bosne i Hercegovine za 2017. godinu";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Saziv";"VII. (2014. - 2018.)";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Utvrden na sjednici predlagaca";"45. vanredna. sjednica, odrzana 15.11.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Broj i datum Prijedloga zakona u DNPSBiH";"01,02-02-1-2914/16, od 15.11.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Broj i datum Prijedloga zakona u PDPSBiH";"01,02-02-1-2914/16, od 15.11.2016.";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Predlagac u DNPSBiH";"Predsjednistvo BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Predlagac u PDPSBiH";"Predsjednistvo BiH";"PS"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Status u DNPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Red. br. i datum sjednice - tacka dnevnog reda";"4.,   15.12.2016. Ad. 1.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Status u PDPSBiH";"Usvojen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Red. br. i datum sjednice - tacka dnevnog reda";"39.,   14.12.2016. Ad. 79.";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Konacni status u PSBiH";"Donesen i objavljen";"DP"
"http://parlament.ba/olaw/OLawDetails?lawId=55282";"Naziv objavljenog dokumenta";"Zakon o Budzetu institucija Bosne i Hercegovine i medunarodnih obaveza Bosne i Hercegovine za 2017. godinu";"DP"
